race,income,parent_ed,raw_sat_score,cluster,cluster_percentile,adjusted_sat_score,score_boost
White,Q3,Bachelor,1020,28,41.95081050866406,1010,-10
White,Q3,Bachelor,1020,28,41.95081050866406,1010,-10
Black,Q3,Bachelor,1020,28,41.95081050866406,1010,-10
NHPI,Q3,Bachelor,1020,28,41.95081050866406,1010,-10
White,Q3,Bachelor,1020,28,41.95081050866406,1010,-10
White,Q3,Bachelor,1020,28,41.95081050866406,1010,-10
White,Q3,Bachelor,1020,28,41.95081050866406,1010,-10
White,Q3,Bachelor,1020,28,41.95081050866406,1010,-10
White,Q3,Bachelor,1020,28,41.95081050866406,1010,-10
Two,Q3,Bachelor,1020,28,41.95081050866406,1010,-10
White,Q3,Bachelor,1020,28,41.95081050866406,1010,-10
White,Q3,Bachelor,1020,28,41.95081050866406,1010,-10
White,Q3,Bachelor,1020,28,41.95081050866406,1010,-10
White,Q3,Bachelor,1020,28,41.95081050866406,1010,-10
White,Q3,Bachelor,1020,28,41.95081050866406,1010,-10
White,Q3,Bachelor,1020,28,41.95081050866406,1010,-10
White,Q3,Bachelor,1020,28,41.95081050866406,1010,-10
White,Q3,Bachelor,1020,28,41.95081050866406,1010,-10
Two,Q3,Bachelor,1020,28,41.95081050866406,1010,-10
White,Q3,Bachelor,1020,28,41.95081050866406,1010,-10
White,Q3,Bachelor,1020,28,41.95081050866406,1010,-10
Black,Q3,Bachelor,1020,28,41.95081050866406,1010,-10
White,Q3,Bachelor,1020,28,41.95081050866406,1010,-10
Two,Q3,Bachelor,1020,28,41.95081050866406,1010,-10
White,Q3,Bachelor,1020,28,41.95081050866406,1010,-10
Hispanic,Q4,Bachelor,1000,3,41.986196319018404,1010,10
Hispanic,Q4,Associate,1000,3,41.986196319018404,1010,10
Hispanic,Q4,Bachelor,1000,3,41.986196319018404,1010,10
Hispanic,Q4,Bachelor,1000,3,41.986196319018404,1010,10
Hispanic,Q4,Bachelor,1000,3,41.986196319018404,1010,10
Hispanic,Q4,No HS,1000,3,41.986196319018404,1010,10
Hispanic,Q4,Bachelor,1000,3,41.986196319018404,1010,10
Hispanic,Q4,No HS,1000,3,41.986196319018404,1010,10
Hispanic,Q4,Bachelor,1000,3,41.986196319018404,1010,10
Hispanic,Q4,Bachelor,1000,3,41.986196319018404,1010,10
Hispanic,Q4,No HS,1000,3,41.986196319018404,1010,10
Hispanic,Q4,Bachelor,1000,3,41.986196319018404,1010,10
Hispanic,Q4,No HS,1000,3,41.986196319018404,1010,10
Hispanic,Q4,Bachelor,1000,3,41.986196319018404,1010,10
Hispanic,Q4,Associate,1000,3,41.986196319018404,1010,10
Hispanic,Q4,No HS,1000,3,41.986196319018404,1010,10
Hispanic,Q4,No HS,1000,3,41.986196319018404,1010,10
Hispanic,Q4,Bachelor,1000,3,41.986196319018404,1010,10
Hispanic,Q4,No HS,1000,3,41.986196319018404,1010,10
Hispanic,Q4,Bachelor,1000,3,41.986196319018404,1010,10
Hispanic,Q4,Bachelor,1000,3,41.986196319018404,1010,10
Hispanic,Q4,Bachelor,1000,3,41.986196319018404,1010,10
Hispanic,Q4,No HS,1000,3,41.986196319018404,1010,10
Hispanic,Q4,Associate,1000,3,41.986196319018404,1010,10
Hispanic,Q4,Bachelor,1000,3,41.986196319018404,1010,10
Hispanic,Q4,Bachelor,1000,3,41.986196319018404,1010,10
Hispanic,Q4,Bachelor,1000,3,41.986196319018404,1010,10
Hispanic,Q4,Bachelor,1000,3,41.986196319018404,1010,10
Black,Q2,Grad,950,15,42.03655352480418,1010,60
Black,Q2,Bachelor,950,15,42.03655352480418,1010,60
Black,Q2,HS,950,15,42.03655352480418,1010,60
Black,Q2,Grad,950,15,42.03655352480418,1010,60
Black,Q2,Associate,950,15,42.03655352480418,1010,60
Black,Q2,Bachelor,950,15,42.03655352480418,1010,60
Black,Q3,No HS,950,15,42.03655352480418,1010,60
Black,Q2,Grad,950,15,42.03655352480418,1010,60
Black,Q3,Associate,950,15,42.03655352480418,1010,60
Black,Q1,Associate,950,15,42.03655352480418,1010,60
Black,Q2,No HS,950,15,42.03655352480418,1010,60
Black,Q2,HS,950,15,42.03655352480418,1010,60
Black,Q2,Bachelor,950,15,42.03655352480418,1010,60
Black,Q2,Bachelor,950,15,42.03655352480418,1010,60
Black,Q1,No HS,950,15,42.03655352480418,1010,60
Black,Q2,Bachelor,950,15,42.03655352480418,1010,60
Black,Q2,Grad,950,15,42.03655352480418,1010,60
Black,Q2,HS,950,15,42.03655352480418,1010,60
Black,Q2,No HS,950,15,42.03655352480418,1010,60
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
Two,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
Two,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
Two,Q5,HS,1040,6,42.1335723890632,1010,-30
Two,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
White,Q5,HS,1040,6,42.1335723890632,1010,-30
Asian,Q5,Grad,1110,27,42.17758985200846,1010,-100
Asian,Q3,Grad,1110,27,42.17758985200846,1010,-100
Asian,Q3,Grad,1110,27,42.17758985200846,1010,-100
Asian,Q5,Grad,1110,27,42.17758985200846,1010,-100
Asian,Q5,Grad,1110,27,42.17758985200846,1010,-100
Asian,Q5,Grad,1110,27,42.17758985200846,1010,-100
Asian,Q2,Grad,1110,27,42.17758985200846,1010,-100
Asian,Q5,Grad,1110,27,42.17758985200846,1010,-100
Asian,Q5,Grad,1110,27,42.17758985200846,1010,-100
Asian,Q5,Grad,1110,27,42.17758985200846,1010,-100
Asian,Q3,Grad,1110,27,42.17758985200846,1010,-100
Asian,Q3,Grad,1110,27,42.17758985200846,1010,-100
Asian,Q5,Grad,1110,27,42.17758985200846,1010,-100
Asian,Q5,Grad,1110,27,42.17758985200846,1010,-100
Asian,Q5,Grad,1110,27,42.17758985200846,1010,-100
Asian,Q5,Grad,1110,27,42.17758985200846,1010,-100
Asian,Q2,Grad,1110,27,42.17758985200846,1010,-100
Asian,Q2,Grad,1110,27,42.17758985200846,1010,-100
Asian,Q3,Grad,1110,27,42.17758985200846,1010,-100
Black,Q5,Bachelor,1020,0,42.181069958847736,1010,-10
Black,Q5,Bachelor,1020,0,42.181069958847736,1010,-10
Black,Q5,Bachelor,1020,0,42.181069958847736,1010,-10
Black,Q5,Bachelor,1020,0,42.181069958847736,1010,-10
Black,Q5,Bachelor,1020,0,42.181069958847736,1010,-10
Black,Q5,Bachelor,1020,0,42.181069958847736,1010,-10
Black,Q5,Bachelor,1020,0,42.181069958847736,1010,-10
Black,Q5,Bachelor,1020,0,42.181069958847736,1010,-10
Black,Q5,Bachelor,1020,0,42.181069958847736,1010,-10
Black,Q5,Bachelor,1020,0,42.181069958847736,1010,-10
Black,Q5,Bachelor,1020,0,42.181069958847736,1010,-10
Black,Q5,Bachelor,1020,0,42.181069958847736,1010,-10
White,Q1,HS,960,19,42.1990171990172,1010,50
Two,Q1,HS,960,19,42.1990171990172,1010,50
White,Q1,HS,960,19,42.1990171990172,1010,50
White,Q1,HS,960,19,42.1990171990172,1010,50
White,Q1,HS,960,19,42.1990171990172,1010,50
White,Q1,HS,960,19,42.1990171990172,1010,50
White,Q1,HS,960,19,42.1990171990172,1010,50
White,Q1,HS,960,19,42.1990171990172,1010,50
White,Q1,HS,960,19,42.1990171990172,1010,50
White,Q1,HS,960,19,42.1990171990172,1010,50
White,Q1,HS,960,19,42.1990171990172,1010,50
White,Q1,HS,960,19,42.1990171990172,1010,50
White,Q1,HS,960,19,42.1990171990172,1010,50
White,Q1,HS,960,19,42.1990171990172,1010,50
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
AIAN,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
Two,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
Two,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
AIAN,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
Two,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q5,Bachelor,1080,2,42.41226683528296,1010,-70
White,Q4,HS,1010,1,42.54703328509407,1010,0
White,Q4,HS,1010,1,42.54703328509407,1010,0
Two,Q4,HS,1010,1,42.54703328509407,1010,0
Two,Q4,HS,1010,1,42.54703328509407,1010,0
White,Q4,HS,1010,1,42.54703328509407,1010,0
White,Q4,HS,1010,1,42.54703328509407,1010,0
White,Q4,HS,1010,1,42.54703328509407,1010,0
White,Q4,HS,1010,1,42.54703328509407,1010,0
White,Q4,HS,1010,1,42.54703328509407,1010,0
White,Q4,HS,1010,1,42.54703328509407,1010,0
Two,Q4,HS,1010,1,42.54703328509407,1010,0
White,Q4,HS,1010,1,42.54703328509407,1010,0
White,Q4,HS,1010,1,42.54703328509407,1010,0
White,Q4,HS,1010,1,42.54703328509407,1010,0
White,Q4,HS,1010,1,42.54703328509407,1010,0
White,Q4,HS,1010,1,42.54703328509407,1010,0
White,Q4,HS,1010,1,42.54703328509407,1010,0
White,Q4,HS,1010,1,42.54703328509407,1010,0
White,Q4,HS,1010,1,42.54703328509407,1010,0
White,Q4,HS,1010,1,42.54703328509407,1010,0
White,Q4,HS,1010,1,42.54703328509407,1010,0
Two,Q4,HS,1010,1,42.54703328509407,1010,0
White,Q4,HS,1010,1,42.54703328509407,1010,0
White,Q4,HS,1010,1,42.54703328509407,1010,0
White,Q4,HS,1010,1,42.54703328509407,1010,0
White,Q4,HS,1010,1,42.54703328509407,1010,0
White,Q4,HS,1010,1,42.54703328509407,1010,0
White,Q4,HS,1010,1,42.54703328509407,1010,0
White,Q4,HS,1010,1,42.54703328509407,1010,0
White,Q4,HS,1010,1,42.54703328509407,1010,0
White,Q4,HS,1010,1,42.54703328509407,1010,0
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
Two,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
NHPI,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,No HS,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
Two,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
Two,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,No HS,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,No HS,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,No HS,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
White,Q4,Grad,1060,13,42.54881808838643,1010,-50
Hispanic,Q5,HS,970,11,42.56410256410256,1010,40
Hispanic,Q3,HS,970,11,42.56410256410256,1010,40
Hispanic,Q4,HS,970,11,42.56410256410256,1010,40
Hispanic,Q3,HS,970,11,42.56410256410256,1010,40
Hispanic,Q4,HS,970,11,42.56410256410256,1010,40
Hispanic,Q3,HS,970,11,42.56410256410256,1010,40
Hispanic,Q4,HS,970,11,42.56410256410256,1010,40
Hispanic,Q4,HS,970,11,42.56410256410256,1010,40
Hispanic,Q3,HS,970,11,42.56410256410256,1010,40
Hispanic,Q5,HS,970,11,42.56410256410256,1010,40
Hispanic,Q5,HS,970,11,42.56410256410256,1010,40
Hispanic,Q4,HS,970,11,42.56410256410256,1010,40
Hispanic,Q5,HS,970,11,42.56410256410256,1010,40
Hispanic,Q5,HS,970,11,42.56410256410256,1010,40
Hispanic,Q3,HS,970,11,42.56410256410256,1010,40
Hispanic,Q4,HS,970,11,42.56410256410256,1010,40
Hispanic,Q5,HS,970,11,42.56410256410256,1010,40
Hispanic,Q4,HS,970,11,42.56410256410256,1010,40
Hispanic,Q5,HS,970,11,42.56410256410256,1010,40
Hispanic,Q5,HS,970,11,42.56410256410256,1010,40
Hispanic,Q5,HS,970,11,42.56410256410256,1010,40
Hispanic,Q3,HS,970,11,42.56410256410256,1010,40
Hispanic,Q5,HS,970,11,42.56410256410256,1010,40
Hispanic,Q4,HS,970,11,42.56410256410256,1010,40
Hispanic,Q5,HS,970,11,42.56410256410256,1010,40
Hispanic,Q4,HS,970,11,42.56410256410256,1010,40
Hispanic,Q3,HS,970,11,42.56410256410256,1010,40
Hispanic,Q5,HS,970,11,42.56410256410256,1010,40
Hispanic,Q5,HS,970,11,42.56410256410256,1010,40
Hispanic,Q5,HS,970,11,42.56410256410256,1010,40
Hispanic,Q4,HS,970,11,42.56410256410256,1010,40
Hispanic,Q3,HS,970,11,42.56410256410256,1010,40
Hispanic,Q4,HS,970,11,42.56410256410256,1010,40
Hispanic,Q5,HS,970,11,42.56410256410256,1010,40
Hispanic,Q5,HS,970,11,42.56410256410256,1010,40
Hispanic,Q4,HS,970,11,42.56410256410256,1010,40
Hispanic,Q4,HS,970,11,42.56410256410256,1010,40
Hispanic,Q4,HS,970,11,42.56410256410256,1010,40
Hispanic,Q4,HS,970,11,42.56410256410256,1010,40
Hispanic,Q5,HS,970,11,42.56410256410256,1010,40
Hispanic,Q5,HS,970,11,42.56410256410256,1010,40
Hispanic,Q4,HS,970,11,42.56410256410256,1010,40
Hispanic,Q5,HS,970,11,42.56410256410256,1010,40
Hispanic,Q5,HS,970,11,42.56410256410256,1010,40
Hispanic,Q5,HS,970,11,42.56410256410256,1010,40
White,Q1,Grad,1020,9,42.579365079365076,1010,-10
White,Q1,Grad,1020,9,42.579365079365076,1010,-10
White,Q1,Grad,1020,9,42.579365079365076,1010,-10
Black,Q1,Grad,1020,9,42.579365079365076,1010,-10
White,Q1,Grad,1020,9,42.579365079365076,1010,-10
White,Q1,Grad,1020,9,42.579365079365076,1010,-10
White,Q1,Grad,1020,9,42.579365079365076,1010,-10
White,Q1,Grad,1020,9,42.579365079365076,1010,-10
Two,Q1,Grad,1020,9,42.579365079365076,1010,-10
White,Q1,Grad,1020,9,42.579365079365076,1010,-10
White,Q1,Grad,1020,9,42.579365079365076,1010,-10
White,Q1,Grad,1020,9,42.579365079365076,1010,-10
White,Q1,Grad,1020,9,42.579365079365076,1010,-10
White,Q1,Grad,1020,9,42.579365079365076,1010,-10
White,Q1,Grad,1020,9,42.579365079365076,1010,-10
White,Q1,Grad,1020,9,42.579365079365076,1010,-10
White,Q1,Grad,1020,9,42.579365079365076,1010,-10
White,Q1,Grad,1020,9,42.579365079365076,1010,-10
Black,Q1,Grad,1020,9,42.579365079365076,1010,-10
Asian,Q1,Grad,1020,9,42.579365079365076,1010,-10
Black,Q1,Grad,1020,9,42.579365079365076,1010,-10
Asian,Q1,Grad,1020,9,42.579365079365076,1010,-10
Black,Q1,Grad,1020,9,42.579365079365076,1010,-10
White,Q1,Grad,1020,9,42.579365079365076,1010,-10
Asian,Q1,Grad,1020,9,42.579365079365076,1010,-10
White,Q1,Grad,1020,9,42.579365079365076,1010,-10
White,Q1,Grad,1020,9,42.579365079365076,1010,-10
White,Q1,Grad,1020,9,42.579365079365076,1010,-10
White,Q1,Grad,1020,9,42.579365079365076,1010,-10
White,Q1,Grad,1020,9,42.579365079365076,1010,-10
White,Q1,Grad,1020,9,42.579365079365076,1010,-10
White,Q1,Grad,1020,9,42.579365079365076,1010,-10
Hispanic,Q2,Bachelor,960,22,42.64150943396226,1010,50
Hispanic,Q2,Bachelor,960,22,42.64150943396226,1010,50
Hispanic,Q2,No HS,960,22,42.64150943396226,1010,50
Hispanic,Q2,Bachelor,960,22,42.64150943396226,1010,50
Hispanic,Q2,Bachelor,960,22,42.64150943396226,1010,50
Hispanic,Q2,No HS,960,22,42.64150943396226,1010,50
Hispanic,Q2,Bachelor,960,22,42.64150943396226,1010,50
Hispanic,Q2,Bachelor,960,22,42.64150943396226,1010,50
Hispanic,Q2,Bachelor,960,22,42.64150943396226,1010,50
Hispanic,Q2,Bachelor,960,22,42.64150943396226,1010,50
Hispanic,Q2,Bachelor,960,22,42.64150943396226,1010,50
Hispanic,Q2,Bachelor,960,22,42.64150943396226,1010,50
Hispanic,Q2,No HS,960,22,42.64150943396226,1010,50
Hispanic,Q2,Bachelor,960,22,42.64150943396226,1010,50
Hispanic,Q2,Bachelor,960,22,42.64150943396226,1010,50
White,Q5,Associate,1020,21,42.70142180094786,1010,-10
Hispanic,Q5,Associate,1020,21,42.70142180094786,1010,-10
White,Q5,Associate,1020,21,42.70142180094786,1010,-10
White,Q4,Associate,1020,21,42.70142180094786,1010,-10
White,Q4,Associate,1020,21,42.70142180094786,1010,-10
NHPI,Q5,Associate,1020,21,42.70142180094786,1010,-10
Two,Q5,Associate,1020,21,42.70142180094786,1010,-10
White,Q5,Associate,1020,21,42.70142180094786,1010,-10
White,Q2,Associate,1020,21,42.70142180094786,1010,-10
White,Q5,Associate,1020,21,42.70142180094786,1010,-10
White,Q5,Associate,1020,21,42.70142180094786,1010,-10
White,Q4,Associate,1020,21,42.70142180094786,1010,-10
White,Q5,Associate,1020,21,42.70142180094786,1010,-10
White,Q1,Associate,1020,21,42.70142180094786,1010,-10
White,Q3,Associate,1020,21,42.70142180094786,1010,-10
White,Q5,Associate,1020,21,42.70142180094786,1010,-10
White,Q3,Associate,1020,21,42.70142180094786,1010,-10
White,Q4,Associate,1020,21,42.70142180094786,1010,-10
Hispanic,Q5,Associate,1020,21,42.70142180094786,1010,-10
White,Q1,Associate,1020,21,42.70142180094786,1010,-10
White,Q5,Associate,1020,21,42.70142180094786,1010,-10
Two,Q2,Associate,1020,21,42.70142180094786,1010,-10
White,Q4,Associate,1020,21,42.70142180094786,1010,-10
White,Q2,Associate,1020,21,42.70142180094786,1010,-10
White,Q2,Associate,1020,21,42.70142180094786,1010,-10
Hispanic,Q5,Associate,1020,21,42.70142180094786,1010,-10
White,Q4,Associate,1020,21,42.70142180094786,1010,-10
Hispanic,Q5,Associate,1020,21,42.70142180094786,1010,-10
White,Q4,Associate,1020,21,42.70142180094786,1010,-10
Hispanic,Q5,Associate,1020,21,42.70142180094786,1010,-10
White,Q5,Associate,1020,21,42.70142180094786,1010,-10
White,Q5,Associate,1020,21,42.70142180094786,1010,-10
White,Q1,Associate,1020,21,42.70142180094786,1010,-10
Hispanic,Q5,Associate,1020,21,42.70142180094786,1010,-10
White,Q1,Associate,1020,21,42.70142180094786,1010,-10
White,Q5,Associate,1020,21,42.70142180094786,1010,-10
Black,Q5,Associate,1020,21,42.70142180094786,1010,-10
White,Q2,Associate,1020,21,42.70142180094786,1010,-10
Hispanic,Q5,Associate,1020,21,42.70142180094786,1010,-10
White,Q2,Associate,1020,21,42.70142180094786,1010,-10
Hispanic,Q5,Associate,1020,21,42.70142180094786,1010,-10
White,Q2,Associate,1020,21,42.70142180094786,1010,-10
Hispanic,Q5,Associate,1020,21,42.70142180094786,1010,-10
Hispanic,Q5,Associate,1020,21,42.70142180094786,1010,-10
Asian,Q2,Associate,1020,21,42.70142180094786,1010,-10
Hispanic,Q1,Bachelor,960,10,42.847811887655126,1010,50
Hispanic,Q1,Bachelor,960,10,42.847811887655126,1010,50
Hispanic,Q1,Bachelor,960,10,42.847811887655126,1010,50
Hispanic,Q1,HS,960,10,42.847811887655126,1010,50
Hispanic,Q1,HS,960,10,42.847811887655126,1010,50
Hispanic,Q1,Bachelor,960,10,42.847811887655126,1010,50
Hispanic,Q1,Grad,960,10,42.847811887655126,1010,50
