race,income,parent_ed,raw_sat_score
White,Q5,Bachelor,1000
Asian,Q5,Grad,1090
Hispanic,Q3,Grad,980
White,Q5,Associate,1100
White,Q4,Grad,1130
Two,Q3,Bachelor,1160
White,Q4,HS,1050
White,Q5,Bachelor,1170
Two,Q5,Grad,1130
Hispanic,Q2,HS,680
Asian,Q3,Bachelor,1190
Black,Q3,HS,1020
Two,Q1,Bachelor,1150
White,Q5,Grad,1050
Hispanic,Q2,Grad,1200
Black,Q5,Bachelor,1260
Hispanic,Q3,Grad,1040
Hispanic,Q3,No HS,1030
White,Q4,Bachelor,1070
White,Q5,HS,1020
White,Q5,No HS,1030
White,Q3,Bachelor,730
White,Q5,Bachelor,690
Black,Q4,Bachelor,930
Hispanic,Q2,Grad,770
Hispanic,Q5,HS,1250
White,Q5,Grad,1140
Black,Q5,HS,1030
White,Q5,HS,970
White,Q4,Associate,1080
Asian,Q5,HS,1070
Asian,Q1,Grad,1080
White,Q4,Bachelor,1270
Black,Q1,Bachelor,480
Asian,Q2,Grad,1450
White,Q4,Grad,1020
White,Q5,Grad,1000
Hispanic,Q4,Grad,1140
White,Q2,Grad,840
Two,Q4,HS,1570
Two,Q5,Bachelor,1190
White,Q1,Grad,770
Black,Q1,Grad,1060
White,Q4,HS,1400
White,Q4,Bachelor,890
White,Q3,Bachelor,720
AIAN,Q1,Grad,1150
Black,Q4,Grad,830
Asian,Q3,Grad,1250
Hispanic,Q5,Bachelor,820
Hispanic,Q4,HS,770
White,Q4,Bachelor,640
White,Q4,HS,1060
Hispanic,Q4,HS,580
Two,Q3,Bachelor,1250
White,Q1,Grad,730
White,Q3,No HS,910
Two,Q2,Bachelor,400
Two,Q1,Bachelor,1130
Hispanic,Q5,Bachelor,1120
Asian,Q4,Bachelor,1060
Two,Q2,HS,910
White,Q3,Associate,1040
Two,Q1,Associate,760
White,Q5,Bachelor,1230
NHPI,Q2,Bachelor,970
White,Q2,Bachelor,1220
Two,Q5,Bachelor,1200
Black,Q5,Bachelor,1310
Hispanic,Q1,HS,820
Hispanic,Q5,Bachelor,1380
Asian,Q2,HS,740
White,Q5,Bachelor,1200
White,Q5,Bachelor,1070
Asian,Q5,Bachelor,1540
Asian,Q4,HS,1140
Black,Q1,HS,640
White,Q5,Bachelor,1210
Asian,Q4,Bachelor,1280
Two,Q1,Grad,1070
White,Q5,Bachelor,1140
Asian,Q2,Grad,810
White,Q5,Bachelor,810
White,Q1,HS,690
White,Q1,Bachelor,1150
Asian,Q4,Grad,1090
White,Q4,Associate,980
White,Q5,No HS,1230
White,Q1,Associate,790
Black,Q3,Bachelor,1260
Asian,Q5,Bachelor,1420
Hispanic,Q4,Bachelor,930
Hispanic,Q5,Bachelor,1260
AIAN,Q2,HS,930
Black,Q2,Bachelor,1490
White,Q3,Grad,980
White,Q4,HS,1410
Hispanic,Q1,HS,940
Hispanic,Q2,HS,1250
Hispanic,Q3,Grad,1340
White,Q3,Grad,1080
Hispanic,Q4,Bachelor,880
Hispanic,Q1,Associate,1170
Hispanic,Q4,Bachelor,1300
Asian,Q4,Grad,1160
Hispanic,Q1,HS,1140
White,Q3,Bachelor,910
Two,Q5,Bachelor,980
Hispanic,Q5,Bachelor,1340
White,Q5,Grad,1180
White,Q3,Bachelor,1050
Asian,Q3,HS,840
White,Q1,HS,1000
White,Q2,Associate,690
White,Q3,Grad,1350
White,Q5,Bachelor,1340
Black,Q3,Grad,900
Hispanic,Q2,Grad,1140
White,Q5,HS,1010
White,Q1,HS,1070
Hispanic,Q5,HS,1020
Black,Q2,Bachelor,800
Black,Q5,HS,1020
Hispanic,Q3,Bachelor,1120
White,Q1,Grad,1380
White,Q5,Grad,1070
Two,Q5,Grad,1120
White,Q5,Bachelor,1350
White,Q5,Associate,970
White,Q5,Bachelor,1230
White,Q5,Bachelor,1340
White,Q3,Grad,1170
White,Q1,Bachelor,1190
White,Q5,Bachelor,950
White,Q4,Grad,910
Hispanic,Q3,Grad,1370
Asian,Q4,HS,1140
Black,Q2,Bachelor,1030
Hispanic,Q5,No HS,620
Hispanic,Q2,Bachelor,1240
White,Q5,Bachelor,750
Hispanic,Q4,HS,1020
White,Q1,Bachelor,950
White,Q5,Bachelor,1140
Hispanic,Q1,Grad,1260
Hispanic,Q4,Bachelor,1130
Hispanic,Q4,Bachelor,1350
White,Q3,Grad,1360
Asian,Q5,HS,1450
Hispanic,Q4,HS,1060
White,Q5,HS,1100
White,Q4,HS,1270
Black,Q3,Grad,940
Two,Q1,Grad,710
White,Q4,Bachelor,1060
Black,Q4,HS,800
Asian,Q5,No HS,1060
White,Q1,HS,900
Hispanic,Q1,Bachelor,1220
Black,Q2,Bachelor,1180
Two,Q1,HS,800
Two,Q5,Grad,1240
White,Q3,HS,1060
Two,Q5,HS,1190
Asian,Q1,Grad,1020
Hispanic,Q1,HS,1170
Black,Q4,Grad,1150
White,Q2,HS,1350
White,Q3,Grad,1100
Hispanic,Q2,Associate,940
Hispanic,Q3,HS,850
Hispanic,Q3,Grad,860
Hispanic,Q5,Bachelor,1480
Hispanic,Q2,Grad,980
White,Q2,HS,1310
White,Q5,HS,930
Black,Q4,Grad,950
Black,Q5,Bachelor,1070
Black,Q4,HS,870
Asian,Q5,Grad,1180
Black,Q5,Bachelor,850
Hispanic,Q5,Bachelor,1140
White,Q4,Bachelor,860
Black,Q4,Grad,1090
Black,Q5,HS,910
Asian,Q1,HS,980
Hispanic,Q2,Grad,1150
Hispanic,Q4,HS,850
Hispanic,Q1,Grad,1080
White,Q1,Bachelor,1130
White,Q5,Bachelor,900
Two,Q5,Bachelor,1350
White,Q2,No HS,630
White,Q4,Grad,830
White,Q4,Grad,1340
White,Q1,No HS,950
White,Q4,Bachelor,1180
White,Q5,Bachelor,1320
Hispanic,Q5,Bachelor,1090
Black,Q1,Bachelor,890
Asian,Q4,HS,870
White,Q5,Grad,1100
Asian,Q4,Associate,1050
Hispanic,Q4,Grad,1150
White,Q5,HS,1310
Hispanic,Q1,Grad,1160
Two,Q4,Bachelor,920
White,Q3,Grad,1310
White,Q5,Grad,1500
White,Q5,Grad,910
White,Q4,No HS,950
White,Q5,HS,820
Hispanic,Q4,Grad,650
White,Q5,HS,1040
Hispanic,Q5,Associate,1090
Hispanic,Q3,Grad,970
Hispanic,Q3,Bachelor,970
Hispanic,Q4,Grad,1280
White,Q5,HS,1550
White,Q4,Grad,1170
Asian,Q3,HS,950
Asian,Q3,HS,1390
White,Q3,Bachelor,920
White,Q3,Bachelor,960
Two,Q4,HS,910
White,Q5,Bachelor,1070
Hispanic,Q3,Grad,860
Hispanic,Q3,Associate,910
White,Q3,Bachelor,1140
Black,Q5,HS,840
White,Q2,Grad,800
Hispanic,Q1,Bachelor,830
Hispanic,Q1,HS,960
White,Q3,No HS,920
Hispanic,Q5,Grad,990
Hispanic,Q3,HS,980
Hispanic,Q5,Grad,1070
White,Q3,No HS,1130
Hispanic,Q5,Grad,1320
Hispanic,Q4,Bachelor,1100
Asian,Q3,Bachelor,920
Hispanic,Q3,Bachelor,900
Asian,Q5,Grad,890
Asian,Q5,HS,1130
Asian,Q4,HS,890
White,Q3,Grad,1090
Hispanic,Q5,Bachelor,1030
White,Q5,HS,940
White,Q5,Grad,1250
White,Q2,No HS,830
Two,Q3,Grad,1030
White,Q4,Bachelor,720
Asian,Q5,HS,910
Black,Q4,Grad,1060
White,Q5,HS,1080
White,Q1,HS,1030
Two,Q2,Bachelor,1070
White,Q5,Bachelor,840
White,Q4,No HS,880
White,Q1,Grad,1080
White,Q4,Bachelor,1450
White,Q4,HS,1150
Asian,Q3,Grad,700
White,Q3,Bachelor,1020
White,Q5,Grad,1170
Hispanic,Q4,Grad,840
White,Q4,No HS,860
White,Q4,No HS,1050
Black,Q4,Bachelor,900
Black,Q1,No HS,1050
White,Q2,Grad,710
White,Q4,Associate,940
White,Q1,Bachelor,1550
White,Q3,HS,1200
Black,Q3,Grad,1030
White,Q5,HS,1170
Black,Q5,HS,1160
White,Q3,Grad,1130
Hispanic,Q3,Bachelor,730
Black,Q2,Grad,680
Hispanic,Q4,Bachelor,880
White,Q5,Associate,1450
White,Q4,Associate,970
Asian,Q5,HS,1510
White,Q1,Grad,750
White,Q5,No HS,760
Hispanic,Q4,Grad,1310
Hispanic,Q4,HS,820
Asian,Q2,Bachelor,900
White,Q2,Grad,1080
White,Q5,HS,870
Asian,Q3,Bachelor,850
Asian,Q5,Bachelor,1480
Asian,Q4,HS,1260
Hispanic,Q4,Bachelor,1120
Hispanic,Q3,No HS,830
White,Q5,Grad,1160
White,Q5,Bachelor,840
White,Q4,Bachelor,1030
Hispanic,Q3,No HS,1060
Hispanic,Q2,Grad,970
Hispanic,Q1,No HS,1140
Two,Q1,Grad,1220
Black,Q4,HS,1080
White,Q4,Grad,1200
White,Q2,Bachelor,1070
White,Q4,Grad,1090
Two,Q5,Bachelor,1520
Hispanic,Q3,HS,940
White,Q5,Grad,1350
Black,Q3,HS,960
White,Q5,Bachelor,1230
Asian,Q3,No HS,1180
White,Q3,Grad,1350
Hispanic,Q4,Bachelor,1250
White,Q5,Grad,1470
Hispanic,Q4,Grad,1120
White,Q5,No HS,1040
Black,Q4,Bachelor,1150
White,Q5,Bachelor,870
White,Q1,HS,1250
White,Q2,Grad,750
Asian,Q3,Grad,640
White,Q5,Grad,1080
Hispanic,Q4,Associate,1100
Hispanic,Q4,Bachelor,1080
Hispanic,Q3,Grad,940
Asian,Q4,Associate,1180
White,Q5,Bachelor,1140
White,Q5,Bachelor,950
Two,Q1,Bachelor,920
Hispanic,Q2,Bachelor,740
White,Q4,HS,870
White,Q3,Bachelor,810
White,Q1,HS,1170
White,Q1,Bachelor,830
Hispanic,Q5,Grad,1380
White,Q1,Bachelor,710
Black,Q3,No HS,1340
White,Q5,Bachelor,1140
Hispanic,Q5,HS,910
White,Q1,Grad,1090
White,Q5,No HS,1120
Black,Q5,Bachelor,750
Black,Q5,Bachelor,1110
White,Q4,Bachelor,880
White,Q1,Grad,970
Hispanic,Q2,Bachelor,1290
White,Q1,Bachelor,850
Hispanic,Q3,Bachelor,910
Asian,Q5,Associate,1350
Hispanic,Q4,Grad,1190
Hispanic,Q4,Grad,1270
White,Q4,Bachelor,930
White,Q2,Bachelor,990
Black,Q5,Associate,1510
White,Q4,Bachelor,1480
Hispanic,Q3,HS,1280
White,Q5,No HS,1130
Black,Q4,No HS,1150
White,Q5,Grad,1040
Hispanic,Q3,Bachelor,1200
White,Q5,Bachelor,1000
Black,Q5,Grad,1100
White,Q5,Grad,960
Asian,Q5,Grad,1290
Hispanic,Q4,Associate,760
White,Q1,Grad,1130
Hispanic,Q5,Bachelor,800
White,Q5,No HS,890
Hispanic,Q5,Grad,1090
Hispanic,Q5,HS,1000
AIAN,Q4,Bachelor,890
White,Q5,Bachelor,1330
White,Q4,HS,930
Hispanic,Q1,Bachelor,920
Hispanic,Q4,Bachelor,1450
Hispanic,Q4,Bachelor,1440
Black,Q1,Bachelor,1110
Black,Q5,Bachelor,1300
Asian,Q1,Grad,1200
Hispanic,Q3,Grad,1100
Hispanic,Q5,No HS,1180
Black,Q5,Bachelor,980
AIAN,Q5,Bachelor,1070
White,Q5,Bachelor,1030
Black,Q5,Grad,1350
White,Q5,Grad,1430
Black,Q5,No HS,900
White,Q3,HS,970
Hispanic,Q4,HS,1090
Black,Q3,Bachelor,710
Black,Q2,Bachelor,1070
Asian,Q4,Associate,570
White,Q5,Bachelor,1290
White,Q5,Grad,1350
White,Q5,Grad,1490
Black,Q3,Grad,800
White,Q4,Grad,1510
Black,Q5,Bachelor,890
Black,Q2,Grad,690
White,Q4,HS,1200
White,Q4,Bachelor,1050
White,Q3,No HS,750
White,Q1,Grad,910
White,Q3,HS,1390
Hispanic,Q4,HS,900
Hispanic,Q3,Grad,1170
Hispanic,Q5,Bachelor,870
Asian,Q2,Bachelor,1050
White,Q4,No HS,760
Hispanic,Q2,Grad,1010
Asian,Q5,Bachelor,970
White,Q2,Grad,820
Hispanic,Q4,Bachelor,1480
Asian,Q3,HS,1350
Hispanic,Q4,No HS,1050
White,Q1,Grad,960
White,Q3,Associate,1230
Hispanic,Q5,Grad,1060
Two,Q3,Bachelor,1450
Black,Q2,Grad,590
White,Q3,HS,990
Hispanic,Q4,Grad,1060
White,Q1,Grad,1150
Black,Q4,Bachelor,1140
White,Q2,Associate,1200
Two,Q1,Grad,1080
White,Q5,HS,1000
White,Q4,Grad,1280
Two,Q2,Associate,1090
White,Q5,Grad,1360
White,Q4,HS,990
Black,Q3,Grad,1250
White,Q4,Bachelor,1260
Hispanic,Q3,Grad,1250
White,Q5,Bachelor,1300
White,Q2,Bachelor,1410
Asian,Q3,Bachelor,970
White,Q1,Bachelor,950
White,Q3,HS,1180
Black,Q5,Bachelor,890
Asian,Q1,Bachelor,1300
Hispanic,Q2,Grad,500
Hispanic,Q1,HS,1160
White,Q1,Grad,690
Hispanic,Q5,Grad,1090
White,Q2,Bachelor,1320
White,Q5,Grad,1150
White,Q5,Grad,1030
Two,Q5,Associate,1220
Asian,Q5,Grad,1430
Black,Q4,Bachelor,890
Black,Q3,Grad,920
Hispanic,Q4,No HS,1410
Asian,Q3,Grad,1060
Hispanic,Q4,No HS,880
White,Q2,No HS,1080
Two,Q5,Associate,1120
White,Q5,Grad,930
White,Q5,Grad,1260
White,Q4,HS,670
Black,Q5,Bachelor,1270
Black,Q2,Grad,1400
White,Q3,Associate,880
Asian,Q5,Associate,1410
White,Q3,Grad,1250
White,Q3,Grad,600
White,Q2,Bachelor,1250
Hispanic,Q5,HS,730
White,Q1,Grad,970
Hispanic,Q2,Associate,1230
White,Q5,Bachelor,1570
Hispanic,Q2,Bachelor,1020
White,Q5,Grad,1240
White,Q5,HS,1350
White,Q5,Bachelor,1190
Hispanic,Q3,No HS,1060
White,Q4,Grad,1180
White,Q3,Bachelor,750
Asian,Q5,Bachelor,1250
White,Q1,HS,1310
Asian,Q5,Bachelor,1240
White,Q3,Grad,1290
White,Q2,Bachelor,1410
Asian,Q4,Grad,1160
Black,Q5,Grad,1290
Two,Q4,No HS,1330
Black,Q3,Grad,940
Asian,Q5,Grad,1000
Hispanic,Q4,Bachelor,1460
White,Q3,Grad,1450
Asian,Q3,Bachelor,1080
White,Q3,Grad,1130
Hispanic,Q4,HS,400
White,Q4,Grad,760
Hispanic,Q1,Bachelor,780
White,Q2,HS,890
White,Q2,Bachelor,1150
White,Q4,Bachelor,1050
Asian,Q5,HS,1110
Hispanic,Q4,HS,770
Hispanic,Q3,Bachelor,1150
White,Q4,Grad,1010
Two,Q4,Bachelor,1000
Hispanic,Q4,Grad,1470
Asian,Q1,Grad,1370
Hispanic,Q5,Bachelor,1180
Black,Q4,Bachelor,960
Hispanic,Q3,Grad,900
White,Q5,Bachelor,880
White,Q2,No HS,1220
White,Q3,HS,1190
White,Q4,Grad,1070
Hispanic,Q4,HS,840
White,Q4,Grad,1110
White,Q4,Bachelor,1290
Hispanic,Q4,Bachelor,940
White,Q4,Grad,1370
Black,Q3,Bachelor,860
Hispanic,Q5,Bachelor,920
White,Q4,HS,620
Two,Q5,Bachelor,990
Two,Q2,HS,1300
White,Q2,Bachelor,1100
Asian,Q5,HS,1010
White,Q4,Bachelor,1080
White,Q5,HS,630
Hispanic,Q4,No HS,1260
White,Q3,HS,1090
Hispanic,Q2,Bachelor,1000
Black,Q5,Bachelor,1470
White,Q1,HS,990
Hispanic,Q4,HS,850
Hispanic,Q3,Bachelor,1180
White,Q5,HS,1020
Black,Q5,HS,1290
White,Q2,Grad,860
White,Q5,No HS,960
White,Q5,Associate,1270
Hispanic,Q4,HS,1220
White,Q2,Associate,1390
White,Q5,Bachelor,1230
Black,Q1,Associate,1120
Black,Q4,Grad,940
White,Q4,Grad,1250
Hispanic,Q2,Grad,1370
White,Q5,Associate,970
White,Q2,Grad,1000
White,Q5,Bachelor,730
Hispanic,Q1,No HS,790
Asian,Q4,Bachelor,1050
White,Q1,HS,1070
Asian,Q5,HS,1210
White,Q5,Bachelor,970
White,Q2,Bachelor,980
White,Q3,Bachelor,1110
White,Q5,No HS,1030
White,Q1,HS,770
White,Q1,Grad,940
White,Q5,Grad,1190
White,Q1,Bachelor,1140
Two,Q4,Grad,1250
White,Q5,Bachelor,820
Black,Q3,HS,960
Black,Q4,Grad,1320
Hispanic,Q5,Grad,1420
White,Q4,Bachelor,1220
Hispanic,Q1,Bachelor,970
Hispanic,Q2,Bachelor,800
White,Q5,HS,1120
White,Q5,Grad,920
Hispanic,Q5,No HS,790
Black,Q3,HS,1030
Black,Q3,Bachelor,1020
Hispanic,Q1,Grad,890
Asian,Q4,Bachelor,1190
White,Q2,HS,970
White,Q3,Grad,1010
Hispanic,Q3,HS,800
Two,Q4,Bachelor,1350
Asian,Q4,Bachelor,1230
Asian,Q5,Bachelor,1330
Hispanic,Q4,Grad,990
Asian,Q4,Associate,810
Asian,Q2,Grad,870
Hispanic,Q4,Grad,700
Hispanic,Q5,Bachelor,1030
Hispanic,Q1,Grad,1160
Asian,Q2,Bachelor,1180
Hispanic,Q5,HS,1220
White,Q4,Grad,1270
White,Q3,No HS,900
Hispanic,Q5,Associate,860
Asian,Q4,HS,1060
White,Q5,Bachelor,990
White,Q3,Bachelor,1000
Hispanic,Q5,HS,1080
White,Q5,Bachelor,990
Two,Q3,Grad,1010
White,Q3,HS,1200
White,Q5,Grad,1360
White,Q5,Grad,1190
White,Q1,Grad,1120
Black,Q2,Bachelor,1080
Hispanic,Q5,Bachelor,1090
Black,Q5,Bachelor,780
Hispanic,Q5,HS,830
White,Q4,Grad,1120
Hispanic,Q2,Bachelor,1420
White,Q5,Bachelor,960
Black,Q5,Grad,1010
Black,Q3,Grad,970
Two,Q5,Bachelor,1210
White,Q2,Grad,1000
White,Q5,Bachelor,1080
Two,Q5,Bachelor,1110
Hispanic,Q5,Grad,1290
White,Q5,Bachelor,1250
White,Q5,Bachelor,550
White,Q4,Bachelor,980
White,Q5,Bachelor,1130
White,Q2,Bachelor,1300
White,Q3,Associate,730
Hispanic,Q4,Grad,1310
Asian,Q5,Bachelor,980
White,Q2,HS,1170
Asian,Q5,HS,1290
White,Q5,HS,1040
Two,Q1,No HS,1350
White,Q5,Grad,1160
White,Q4,Bachelor,1430
Hispanic,Q3,Bachelor,1160
White,Q4,Grad,1420
Asian,Q5,Associate,1080
Black,Q5,HS,1010
White,Q5,HS,900
White,Q4,Grad,1150
White,Q3,Grad,1050
White,Q3,Bachelor,930
Black,Q2,Bachelor,1060
White,Q4,Grad,850
Hispanic,Q5,Grad,740
Black,Q1,Bachelor,730
Hispanic,Q4,Grad,880
White,Q1,Bachelor,1080
Black,Q1,Bachelor,520
Asian,Q2,Bachelor,950
White,Q2,Associate,880
Hispanic,Q2,Grad,880
White,Q5,HS,880
Hispanic,Q5,HS,1120
Hispanic,Q5,Bachelor,840
White,Q4,Grad,1050
White,Q1,Bachelor,1150
Black,Q3,Grad,1430
Two,Q4,HS,540
White,Q4,Grad,570
White,Q5,Bachelor,1290
White,Q5,No HS,1090
Black,Q4,HS,740
White,Q5,Grad,1380
White,Q4,Grad,1120
White,Q4,HS,550
Black,Q1,Grad,1140
Hispanic,Q5,Bachelor,1260
Hispanic,Q5,Bachelor,1140
Black,Q5,Bachelor,1180
White,Q5,HS,1030
White,Q4,Bachelor,870
Hispanic,Q1,Bachelor,860
White,Q5,Bachelor,1160
Asian,Q1,Grad,820
White,Q3,HS,920
White,Q3,Bachelor,1160
Hispanic,Q4,Bachelor,1020
Hispanic,Q3,Grad,880
White,Q1,Grad,1240
Hispanic,Q5,Grad,1140
White,Q2,Bachelor,970
Two,Q2,HS,890
White,Q3,Bachelor,920
White,Q5,Bachelor,980
White,Q3,HS,860
White,Q5,Bachelor,1110
Hispanic,Q5,Associate,1140
White,Q5,Bachelor,760
White,Q4,Bachelor,1270
White,Q2,Grad,980
White,Q5,Bachelor,1070
Hispanic,Q4,Grad,1190
Hispanic,Q4,HS,610
Hispanic,Q4,Grad,1260
Hispanic,Q3,Bachelor,1040
White,Q5,No HS,980
White,Q5,HS,680
White,Q3,Grad,1190
Asian,Q5,Bachelor,1180
White,Q3,Grad,1060
White,Q4,HS,1280
White,Q4,Associate,770
White,Q5,HS,1000
White,Q1,HS,1370
Black,Q1,HS,1450
White,Q5,Grad,1050
White,Q4,Bachelor,600
White,Q5,Bachelor,1130
Black,Q1,Grad,780
Hispanic,Q4,Bachelor,1010
Black,Q5,HS,820
Asian,Q1,Grad,520
Black,Q2,Grad,1080
Asian,Q3,Bachelor,1230
Hispanic,Q5,HS,750
Hispanic,Q5,HS,990
White,Q5,Associate,990
White,Q5,HS,1280
White,Q2,HS,700
White,Q5,Grad,990
Hispanic,Q5,Grad,920
Asian,Q2,Grad,1190
Black,Q5,HS,730
White,Q4,Grad,1260
White,Q5,Bachelor,680
Hispanic,Q5,Grad,1230
Hispanic,Q2,HS,860
White,Q2,HS,1260
White,Q2,Bachelor,1320
White,Q2,Grad,1040
Asian,Q5,Bachelor,1420
White,Q4,HS,1140
Hispanic,Q5,Grad,950
White,Q5,No HS,1170
Two,Q2,Bachelor,1060
White,Q3,HS,1240
White,Q2,Grad,910
Hispanic,Q1,Grad,1040
Black,Q4,No HS,870
White,Q1,HS,1040
Hispanic,Q4,HS,1290
Black,Q5,HS,860
Black,Q5,HS,1140
Hispanic,Q4,Bachelor,860
Hispanic,Q2,Bachelor,900
Black,Q5,Bachelor,960
White,Q3,Grad,890
White,Q4,Bachelor,1050
White,Q5,Grad,1480
Black,Q4,Bachelor,880
White,Q2,Bachelor,1370
Two,Q2,Bachelor,530
Two,Q4,Bachelor,1290
Hispanic,Q1,Associate,810
White,Q2,No HS,1150
White,Q5,No HS,1130
Hispanic,Q4,Grad,1160
Hispanic,Q5,HS,910
White,Q5,HS,950
Hispanic,Q3,HS,680
Hispanic,Q5,Grad,1200
White,Q2,HS,1120
White,Q2,Grad,1150
White,Q4,Bachelor,760
Hispanic,Q1,No HS,1000
Hispanic,Q4,HS,1020
Hispanic,Q5,Grad,860
Black,Q4,HS,1000
Asian,Q2,Bachelor,780
Asian,Q5,Grad,890
White,Q5,No HS,1360
White,Q5,HS,1260
Two,Q5,Grad,1060
White,Q3,Bachelor,1090
Hispanic,Q4,Bachelor,930
White,Q3,HS,560
White,Q3,Bachelor,1200
Hispanic,Q5,Bachelor,970
White,Q1,Grad,1050
White,Q1,Bachelor,560
Hispanic,Q1,Grad,1200
Black,Q4,Grad,1010
Black,Q5,HS,790
White,Q1,Bachelor,1530
White,Q4,Grad,1110
Hispanic,Q1,Associate,930
Hispanic,Q1,HS,880
Black,Q4,HS,970
Hispanic,Q5,Grad,950
White,Q4,HS,1470
White,Q3,No HS,930
White,Q4,Bachelor,1440
Hispanic,Q5,Grad,850
White,Q4,Bachelor,1230
Asian,Q2,Grad,1470
Black,Q4,HS,1230
Hispanic,Q5,HS,1180
White,Q5,HS,980
Asian,Q2,Bachelor,1220
Asian,Q5,HS,1180
Asian,Q2,HS,850
White,Q2,No HS,870
Two,Q4,Grad,1020
Hispanic,Q3,HS,1100
Black,Q5,Grad,820
Hispanic,Q5,HS,430
Hispanic,Q2,Bachelor,1070
Two,Q2,Grad,1290
Two,Q1,Bachelor,1080
White,Q5,Grad,1080
White,Q2,HS,990
Asian,Q5,Bachelor,1200
White,Q2,HS,1170
White,Q5,HS,1020
Hispanic,Q3,Grad,1250
Asian,Q4,Bachelor,920
White,Q1,Associate,930
Hispanic,Q3,HS,970
Asian,Q4,No HS,1300
Asian,Q5,HS,1350
White,Q2,Grad,1260
White,Q4,Bachelor,1230
White,Q5,No HS,540
Black,Q4,Bachelor,930
Hispanic,Q1,Grad,1000
Hispanic,Q3,Bachelor,720
Black,Q5,Grad,1130
Asian,Q1,Associate,770
Black,Q1,Associate,1090
Hispanic,Q3,Grad,670
Black,Q4,Bachelor,1000
Hispanic,Q5,Grad,1340
White,Q4,Grad,1020
White,Q2,Bachelor,970
White,Q4,Grad,1410
White,Q3,HS,940
Black,Q2,Grad,920
Hispanic,Q5,Bachelor,1240
Hispanic,Q1,Bachelor,1320
Black,Q4,Associate,750
White,Q4,Bachelor,1340
White,Q2,Bachelor,960
Hispanic,Q5,Grad,1230
White,Q4,Grad,1450
Black,Q5,Grad,940
Two,Q3,Bachelor,1190
Black,Q4,Bachelor,970
White,Q3,Bachelor,1330
White,Q2,Bachelor,1220
Asian,Q4,No HS,920
Black,Q3,HS,840
Black,Q5,HS,1090
Asian,Q4,HS,1120
White,Q5,Bachelor,1040
Hispanic,Q5,Bachelor,1070
Asian,Q5,Grad,1230
White,Q3,HS,1190
Hispanic,Q5,Bachelor,900
White,Q4,HS,1200
Black,Q5,HS,950
White,Q5,Bachelor,1020
Black,Q5,Grad,1200
Asian,Q2,HS,1190
Hispanic,Q4,Grad,1120
Black,Q5,HS,880
White,Q1,No HS,1050
White,Q5,Bachelor,1000
Hispanic,Q3,Bachelor,920
White,Q4,Bachelor,1280
Asian,Q1,HS,870
Black,Q3,Bachelor,1040
White,Q3,No HS,1270
Black,Q3,Grad,1030
Hispanic,Q2,Bachelor,860
White,Q5,Bachelor,1140
Asian,Q4,Grad,980
White,Q3,HS,970
Two,Q4,Grad,880
Asian,Q3,Bachelor,920
White,Q5,Bachelor,1090
Hispanic,Q1,HS,910
Black,Q5,HS,1010
White,Q3,Bachelor,940
White,Q5,Grad,940
Hispanic,Q5,Grad,890
Black,Q5,Associate,1290
Asian,Q5,HS,1330
Hispanic,Q5,Bachelor,1080
White,Q3,Bachelor,1220
Hispanic,Q5,Grad,1000
Asian,Q5,Bachelor,950
White,Q4,Grad,1370
White,Q5,Grad,1150
Hispanic,Q3,HS,890
White,Q2,Grad,1360
Black,Q4,Bachelor,1240
Asian,Q5,HS,1340
Asian,Q3,HS,950
Black,Q5,Bachelor,1380
Black,Q4,Bachelor,1060
Asian,Q3,HS,1310
White,Q3,Grad,1110
White,Q3,No HS,1190
Hispanic,Q5,Grad,1230
White,Q2,Bachelor,1060
Hispanic,Q4,Bachelor,1120
White,Q5,HS,850
White,Q3,Grad,1370
Hispanic,Q1,Grad,1090
White,Q1,Grad,1250
Black,Q5,Bachelor,940
White,Q5,Grad,1200
Two,Q2,HS,710
Asian,Q4,Grad,830
White,Q5,Bachelor,1150
White,Q2,Grad,1470
White,Q5,HS,1200
Asian,Q5,Bachelor,960
White,Q3,Bachelor,1270
Hispanic,Q4,HS,810
Black,Q5,Grad,1340
Asian,Q4,Grad,1280
Black,Q5,Grad,1580
White,Q4,Grad,900
White,Q5,Bachelor,1020
Asian,Q3,Grad,1240
Asian,Q3,Grad,1290
White,Q4,No HS,1340
White,Q4,Grad,1100
Asian,Q5,Grad,1240
White,Q4,Bachelor,810
Hispanic,Q5,Grad,1120
Hispanic,Q2,HS,750
White,Q4,Bachelor,1070
Hispanic,Q5,HS,870
White,Q4,Bachelor,980
Asian,Q5,HS,1340
Hispanic,Q1,Bachelor,650
White,Q5,HS,1490
Two,Q1,Bachelor,980
Asian,Q2,Grad,1170
White,Q2,Grad,1050
White,Q3,HS,1140
Black,Q5,Bachelor,1210
White,Q3,Bachelor,690
Black,Q3,Grad,1080
Black,Q2,Grad,950
Hispanic,Q2,Bachelor,1090
Black,Q5,Bachelor,1440
Black,Q3,HS,960
Hispanic,Q5,Grad,1150
White,Q4,HS,970
White,Q4,Grad,1150
White,Q5,Grad,880
White,Q2,Grad,970
Two,Q5,Grad,990
White,Q3,Associate,1220
Hispanic,Q1,HS,670
Asian,Q3,Bachelor,1070
White,Q3,HS,1060
Two,Q5,HS,1000
Black,Q2,Grad,1200
White,Q3,HS,1280
White,Q1,Grad,1120
White,Q2,HS,1030
White,Q3,Bachelor,980
Black,Q4,Bachelor,1400
